strategy,family,direction,symbol,regime,sharpe,wr,active_days
Donchian/Turtle,Momentum,SHORT,UBER,CHOPPY,-1.001,36.8,19
ADX Trend,Momentum,LONG,UBER,ALL,0.806,51.6,153
ADX Trend,Momentum,LONG,UBER,STRONG,1.402,66.7,39
ADX Trend,Momentum,LONG,UBER,NORMAL,0.969,54.8,31
ADX Trend,Momentum,LONG,UBER,CAUTIOUS,-0.165,52.4,21
ADX Trend,Momentum,LONG,UBER,WEAK,-0.896,32.0,25
ADX Trend,Momentum,LONG,UBER,CHOPPY,-0.109,45.9,37
ADX Trend,Momentum,SHORT,UBER,ALL,-0.055,46.4,151
ADX Trend,Momentum,SHORT,UBER,STRONG,-1.983,37.5,48
ADX Trend,Momentum,SHORT,UBER,NORMAL,-0.958,38.5,26
ADX Trend,Momentum,SHORT,UBER,CAUTIOUS,1.18,61.1,18
ADX Trend,Momentum,SHORT,UBER,WEAK,1.144,58.6,29
ADX Trend,Momentum,SHORT,UBER,CHOPPY,0.854,46.7,30
RSI Revert,Reversion,LONG,VST,ALL,0.843,57.1,63
RSI Revert,Reversion,LONG,VST,STRONG,2.168,88.2,17
RSI Revert,Reversion,LONG,VST,WEAK,-1.479,26.7,15
RSI Revert,Reversion,SHORT,VST,ALL,0.047,49.6,129
RSI Revert,Reversion,SHORT,VST,STRONG,-2.688,21.2,33
RSI Revert,Reversion,SHORT,VST,NORMAL,0.63,57.1,28
RSI Revert,Reversion,SHORT,VST,WEAK,1.496,65.2,23
RSI Revert,Reversion,SHORT,VST,CHOPPY,-0.142,51.4,35
Zscore Revert,Reversion,LONG,VST,ALL,1.551,60.4,91
Zscore Revert,Reversion,LONG,VST,STRONG,2.368,69.0,29
Zscore Revert,Reversion,LONG,VST,NORMAL,1.804,77.8,18
Zscore Revert,Reversion,LONG,VST,WEAK,-0.592,44.4,27
Zscore Revert,Reversion,SHORT,VST,ALL,-1.135,47.1,68
Zscore Revert,Reversion,SHORT,VST,STRONG,-1.438,31.6,19
Zscore Revert,Reversion,SHORT,VST,CHOPPY,-1.318,38.5,26
Keltner Revert,Reversion,LONG,VST,ALL,0.961,67.4,43
Keltner Revert,Reversion,LONG,VST,WEAK,-0.38,55.6,18
Keltner Revert,Reversion,SHORT,VST,ALL,-1.207,40.7,91
Keltner Revert,Reversion,SHORT,VST,STRONG,-2.369,22.2,27
Keltner Revert,Reversion,SHORT,VST,NORMAL,0.852,60.0,15
Keltner Revert,Reversion,SHORT,VST,WEAK,0.627,50.0,16
Keltner Revert,Reversion,SHORT,VST,CHOPPY,-1.318,37.0,27
MFI Revert,Reversion,LONG,VST,ALL,1.648,66.7,30
MFI Revert,Reversion,SHORT,VST,ALL,-0.449,45.5,44
RSI Momentum,Momentum,LONG,VST,ALL,-0.047,50.4,129
RSI Momentum,Momentum,LONG,VST,STRONG,2.688,78.8,33
RSI Momentum,Momentum,LONG,VST,NORMAL,-0.63,42.9,28
RSI Momentum,Momentum,LONG,VST,WEAK,-1.496,34.8,23
RSI Momentum,Momentum,LONG,VST,CHOPPY,0.142,48.6,35
RSI Momentum,Momentum,SHORT,VST,ALL,-0.843,42.9,63
RSI Momentum,Momentum,SHORT,VST,STRONG,-2.168,11.8,17
RSI Momentum,Momentum,SHORT,VST,WEAK,1.479,73.3,15
Donchian/Turtle,Momentum,LONG,VST,ALL,0.814,55.1,127
Donchian/Turtle,Momentum,LONG,VST,STRONG,2.345,73.0,37
Donchian/Turtle,Momentum,LONG,VST,NORMAL,0.109,50.0,22
Donchian/Turtle,Momentum,LONG,VST,WEAK,-1.108,38.1,21
Donchian/Turtle,Momentum,LONG,VST,CHOPPY,1.068,55.9,34
Donchian/Turtle,Momentum,SHORT,VST,ALL,-1.535,41.6,89
Donchian/Turtle,Momentum,SHORT,VST,STRONG,-2.295,25.0,24
Donchian/Turtle,Momentum,SHORT,VST,NORMAL,-1.5,31.6,19
Donchian/Turtle,Momentum,SHORT,VST,WEAK,0.395,55.6,27
ADX Trend,Momentum,LONG,VST,ALL,0.224,51.0,147
ADX Trend,Momentum,LONG,VST,STRONG,2.761,78.4,37
ADX Trend,Momentum,LONG,VST,NORMAL,-0.028,48.1,27
ADX Trend,Momentum,LONG,VST,CAUTIOUS,-0.104,41.2,17
ADX Trend,Momentum,LONG,VST,WEAK,-1.477,33.3,24
ADX Trend,Momentum,LONG,VST,CHOPPY,-0.035,42.9,42
ADX Trend,Momentum,SHORT,VST,ALL,-0.784,48.2,141
ADX Trend,Momentum,SHORT,VST,STRONG,-2.76,21.6,37
ADX Trend,Momentum,SHORT,VST,NORMAL,-0.975,53.3,30
ADX Trend,Momentum,SHORT,VST,WEAK,1.87,65.6,32
ADX Trend,Momentum,SHORT,VST,CHOPPY,-0.519,48.3,29
RSI Revert,Reversion,LONG,XLE,ALL,1.178,59.2,71
RSI Revert,Reversion,LONG,XLE,STRONG,0.937,60.9,23
RSI Revert,Reversion,LONG,XLE,WEAK,0.143,50.0,18
RSI Revert,Reversion,LONG,XLE,CHOPPY,0.987,57.1,21
RSI Revert,Reversion,SHORT,XLE,ALL,0.04,41.5,147
RSI Revert,Reversion,SHORT,XLE,STRONG,0.429,47.6,42
RSI Revert,Reversion,SHORT,XLE,NORMAL,0.77,48.1,27
RSI Revert,Reversion,SHORT,XLE,CAUTIOUS,-1.197,41.2,17
RSI Revert,Reversion,SHORT,XLE,WEAK,0.581,41.9,31
RSI Revert,Reversion,SHORT,XLE,CHOPPY,-1.409,26.7,30
Zscore Revert,Reversion,LONG,XLE,ALL,0.93,52.4,82
Zscore Revert,Reversion,LONG,XLE,STRONG,1.627,70.8,24
Zscore Revert,Reversion,LONG,XLE,WEAK,-0.098,41.7,24
Zscore Revert,Reversion,LONG,XLE,CHOPPY,0.534,35.3,17
Zscore Revert,Reversion,SHORT,XLE,ALL,0.142,46.0,113
Zscore Revert,Reversion,SHORT,XLE,STRONG,0.126,44.0,25
Zscore Revert,Reversion,SHORT,XLE,NORMAL,1.401,59.3,27
Zscore Revert,Reversion,SHORT,XLE,CAUTIOUS,-0.963,44.4,18
Zscore Revert,Reversion,SHORT,XLE,WEAK,-0.013,39.1,23
Zscore Revert,Reversion,SHORT,XLE,CHOPPY,-0.279,40.0,20
Keltner Revert,Reversion,LONG,XLE,ALL,0.584,51.0,51
Keltner Revert,Reversion,LONG,XLE,WEAK,-0.095,41.2,17
Keltner Revert,Reversion,SHORT,XLE,ALL,-0.168,43.2,125
Keltner Revert,Reversion,SHORT,XLE,STRONG,0.648,50.0,30
Keltner Revert,Reversion,SHORT,XLE,NORMAL,0.786,46.4,28
Keltner Revert,Reversion,SHORT,XLE,CAUTIOUS,-1.326,40.9,22
Keltner Revert,Reversion,SHORT,XLE,WEAK,-0.323,34.6,26
Keltner Revert,Reversion,SHORT,XLE,CHOPPY,-0.293,42.1,19
MFI Revert,Reversion,SHORT,XLE,ALL,0.624,50.0,60
MFI Revert,Reversion,SHORT,XLE,STRONG,0.258,45.0,20
RSI Momentum,Momentum,LONG,XLE,ALL,-0.04,58.5,147
RSI Momentum,Momentum,LONG,XLE,STRONG,-0.429,52.4,42
RSI Momentum,Momentum,LONG,XLE,NORMAL,-0.77,51.9,27
RSI Momentum,Momentum,LONG,XLE,CAUTIOUS,1.197,58.8,17
RSI Momentum,Momentum,LONG,XLE,WEAK,-0.581,58.1,31
RSI Momentum,Momentum,LONG,XLE,CHOPPY,1.409,73.3,30
RSI Momentum,Momentum,SHORT,XLE,ALL,-1.178,40.8,71
RSI Momentum,Momentum,SHORT,XLE,STRONG,-0.937,39.1,23
RSI Momentum,Momentum,SHORT,XLE,WEAK,-0.143,50.0,18
RSI Momentum,Momentum,SHORT,XLE,CHOPPY,-0.987,42.9,21
Donchian/Turtle,Momentum,LONG,XLE,ALL,-0.639,52.8,176
Donchian/Turtle,Momentum,LONG,XLE,STRONG,-0.34,51.0,49
Donchian/Turtle,Momentum,LONG,XLE,NORMAL,-0.984,46.3,41
Donchian/Turtle,Momentum,LONG,XLE,CAUTIOUS,1.159,53.8,26
Donchian/Turtle,Momentum,LONG,XLE,WEAK,-0.939,54.3,35
Donchian/Turtle,Momentum,LONG,XLE,CHOPPY,0.482,64.0,25
Donchian/Turtle,Momentum,SHORT,XLE,ALL,-0.949,44.2,86
Donchian/Turtle,Momentum,SHORT,XLE,STRONG,-0.791,36.0,25
Donchian/Turtle,Momentum,SHORT,XLE,WEAK,0.083,52.6,19
Donchian/Turtle,Momentum,SHORT,XLE,CHOPPY,-1.32,52.2,23
ADX Trend,Momentum,LONG,XLE,ALL,0.681,56.4,220
ADX Trend,Momentum,LONG,XLE,STRONG,0.493,55.3,47
ADX Trend,Momentum,LONG,XLE,NORMAL,-0.579,53.5,43
ADX Trend,Momentum,LONG,XLE,CAUTIOUS,1.51,60.6,33
ADX Trend,Momentum,LONG,XLE,WEAK,-0.245,55.6,45
ADX Trend,Momentum,LONG,XLE,CHOPPY,0.802,57.7,52
ADX Trend,Momentum,SHORT,XLE,ALL,-0.719,43.8,137
ADX Trend,Momentum,SHORT,XLE,STRONG,-0.223,37.8,37
ADX Trend,Momentum,SHORT,XLE,NORMAL,-0.853,48.0,25
ADX Trend,Momentum,SHORT,XLE,CAUTIOUS,-0.317,33.3,15
ADX Trend,Momentum,SHORT,XLE,WEAK,0.439,61.3,31
ADX Trend,Momentum,SHORT,XLE,CHOPPY,-1.607,34.5,29
RSI Revert,Reversion,LONG,AAL,ALL,-0.589,43.3,104
RSI Revert,Reversion,LONG,AAL,STRONG,1.579,68.8,16
RSI Revert,Reversion,LONG,AAL,NORMAL,0.473,62.5,16
RSI Revert,Reversion,LONG,AAL,CAUTIOUS,0.494,66.7,15
RSI Revert,Reversion,LONG,AAL,WEAK,-1.786,16.7,36
RSI Revert,Reversion,LONG,AAL,CHOPPY,-0.0,38.1,21
RSI Revert,Reversion,SHORT,AAL,ALL,-0.632,47.4,152
RSI Revert,Reversion,SHORT,AAL,STRONG,-1.819,29.5,44
RSI Revert,Reversion,SHORT,AAL,NORMAL,0.181,60.0,20
RSI Revert,Reversion,SHORT,AAL,CAUTIOUS,-0.384,52.6,19
RSI Revert,Reversion,SHORT,AAL,WEAK,2.119,80.0,20
RSI Revert,Reversion,SHORT,AAL,CHOPPY,-0.302,42.9,49
Zscore Revert,Reversion,LONG,AAL,ALL,-0.295,43.7,71
Zscore Revert,Reversion,LONG,AAL,STRONG,1.976,68.8,16
Zscore Revert,Reversion,LONG,AAL,WEAK,-1.081,13.6,22
Zscore Revert,Reversion,SHORT,AAL,ALL,-0.033,52.5,122
Zscore Revert,Reversion,SHORT,AAL,STRONG,-1.303,34.2,38
Zscore Revert,Reversion,SHORT,AAL,NORMAL,0.583,47.6,21
Zscore Revert,Reversion,SHORT,AAL,WEAK,2.074,77.8,18
Zscore Revert,Reversion,SHORT,AAL,CHOPPY,-0.396,51.4,35
Keltner Revert,Reversion,LONG,AAL,ALL,-0.366,45.7,81
Keltner Revert,Reversion,LONG,AAL,STRONG,2.239,86.7,15
Keltner Revert,Reversion,LONG,AAL,NORMAL,0.085,55.6,18
Keltner Revert,Reversion,LONG,AAL,WEAK,-1.408,11.5,26
Keltner Revert,Reversion,SHORT,AAL,ALL,0.565,50.4,141
Keltner Revert,Reversion,SHORT,AAL,STRONG,-0.926,33.3,33
Keltner Revert,Reversion,SHORT,AAL,NORMAL,0.596,50.0,22
Keltner Revert,Reversion,SHORT,AAL,CAUTIOUS,-0.207,52.6,19
Keltner Revert,Reversion,SHORT,AAL,WEAK,2.519,81.8,22
Keltner Revert,Reversion,SHORT,AAL,CHOPPY,-0.22,46.7,45
MFI Revert,Reversion,LONG,AAL,ALL,-0.492,37.9,29
MFI Revert,Reversion,SHORT,AAL,ALL,0.088,55.8,43
RSI Momentum,Momentum,LONG,AAL,ALL,0.632,52.6,152
RSI Momentum,Momentum,LONG,AAL,STRONG,1.819,70.5,44
RSI Momentum,Momentum,LONG,AAL,NORMAL,-0.181,40.0,20
RSI Momentum,Momentum,LONG,AAL,CAUTIOUS,0.384,47.4,19
RSI Momentum,Momentum,LONG,AAL,WEAK,-2.119,20.0,20
RSI Momentum,Momentum,LONG,AAL,CHOPPY,0.302,57.1,49
RSI Momentum,Momentum,SHORT,AAL,ALL,0.589,56.7,104
RSI Momentum,Momentum,SHORT,AAL,STRONG,-1.579,31.2,16
RSI Momentum,Momentum,SHORT,AAL,NORMAL,-0.473,37.5,16
RSI Momentum,Momentum,SHORT,AAL,CAUTIOUS,-0.494,33.3,15
RSI Momentum,Momentum,SHORT,AAL,WEAK,1.786,83.3,36
RSI Momentum,Momentum,SHORT,AAL,CHOPPY,0.0,61.9,21
Donchian/Turtle,Momentum,LONG,AAL,ALL,0.544,54.8,146
Donchian/Turtle,Momentum,LONG,AAL,STRONG,0.822,63.6,33
Donchian/Turtle,Momentum,LONG,AAL,NORMAL,-0.153,60.0,30
Donchian/Turtle,Momentum,LONG,AAL,CAUTIOUS,0.601,45.0,20
Donchian/Turtle,Momentum,LONG,AAL,WEAK,-2.014,28.6,21
Donchian/Turtle,Momentum,LONG,AAL,CHOPPY,1.307,61.9,42
Donchian/Turtle,Momentum,SHORT,AAL,ALL,0.299,55.0,109
Donchian/Turtle,Momentum,SHORT,AAL,STRONG,-2.0,31.8,22
Donchian/Turtle,Momentum,SHORT,AAL,NORMAL,0.375,47.4,19
Donchian/Turtle,Momentum,SHORT,AAL,WEAK,1.34,78.8,33
Donchian/Turtle,Momentum,SHORT,AAL,CHOPPY,0.337,57.1,21
ADX Trend,Momentum,LONG,AAL,ALL,1.016,52.7,205
ADX Trend,Momentum,LONG,AAL,STRONG,2.559,69.0,58
ADX Trend,Momentum,LONG,AAL,NORMAL,-0.019,59.4,32
ADX Trend,Momentum,LONG,AAL,CAUTIOUS,-0.549,36.0,25
ADX Trend,Momentum,LONG,AAL,WEAK,-1.159,40.6,32
ADX Trend,Momentum,LONG,AAL,CHOPPY,-0.175,46.6,58
ADX Trend,Momentum,SHORT,AAL,ALL,0.222,53.5,185
ADX Trend,Momentum,SHORT,AAL,STRONG,-2.453,25.6,39
ADX Trend,Momentum,SHORT,AAL,NORMAL,-0.342,40.7,27
ADX Trend,Momentum,SHORT,AAL,CAUTIOUS,-0.3,52.0,25
ADX Trend,Momentum,SHORT,AAL,WEAK,2.158,82.6,46
ADX Trend,Momentum,SHORT,AAL,CHOPPY,-0.254,56.2,48
RSI Revert,Reversion,LONG,ALK,ALL,-0.899,41.3,104
RSI Revert,Reversion,LONG,ALK,STRONG,1.034,56.2,16
RSI Revert,Reversion,LONG,ALK,NORMAL,0.483,50.0,20
RSI Revert,Reversion,LONG,ALK,WEAK,-1.657,14.7,34
RSI Revert,Reversion,LONG,ALK,CHOPPY,0.528,54.5,22
RSI Revert,Reversion,SHORT,ALK,ALL,-1.142,45.7,186
RSI Revert,Reversion,SHORT,ALK,STRONG,-2.286,31.5,54
RSI Revert,Reversion,SHORT,ALK,NORMAL,0.4,46.4,28
RSI Revert,Reversion,SHORT,ALK,CAUTIOUS,0.165,60.0,20
RSI Revert,Reversion,SHORT,ALK,WEAK,0.941,59.4,32
RSI Revert,Reversion,SHORT,ALK,CHOPPY,-0.197,46.2,52
Zscore Revert,Reversion,LONG,ALK,ALL,-0.616,44.9,78
Zscore Revert,Reversion,LONG,ALK,STRONG,1.687,73.3,15
Zscore Revert,Reversion,LONG,ALK,NORMAL,-0.866,38.9,18
Zscore Revert,Reversion,LONG,ALK,WEAK,-1.171,13.0,23
Zscore Revert,Reversion,SHORT,ALK,ALL,-1.181,45.3,137
Zscore Revert,Reversion,SHORT,ALK,STRONG,-2.676,20.5,39
Zscore Revert,Reversion,SHORT,ALK,NORMAL,0.3,56.0,25
Zscore Revert,Reversion,SHORT,ALK,CAUTIOUS,0.827,56.2,16
Zscore Revert,Reversion,SHORT,ALK,WEAK,1.174,63.6,22
Zscore Revert,Reversion,SHORT,ALK,CHOPPY,-0.207,48.6,35
Keltner Revert,Reversion,LONG,ALK,ALL,-0.883,40.0,95
Keltner Revert,Reversion,LONG,ALK,STRONG,1.282,72.2,18
Keltner Revert,Reversion,LONG,ALK,NORMAL,-0.393,36.8,19
Keltner Revert,Reversion,LONG,ALK,WEAK,-1.49,12.9,31
Keltner Revert,Reversion,LONG,ALK,CHOPPY,0.019,47.1,17
Keltner Revert,Reversion,SHORT,ALK,ALL,-1.112,45.4,174
Keltner Revert,Reversion,SHORT,ALK,STRONG,-1.953,30.6,49
Keltner Revert,Reversion,SHORT,ALK,NORMAL,0.593,57.7,26
Keltner Revert,Reversion,SHORT,ALK,CAUTIOUS,0.993,65.4,26
Keltner Revert,Reversion,SHORT,ALK,WEAK,0.748,57.1,28
Keltner Revert,Reversion,SHORT,ALK,CHOPPY,-1.287,35.6,45
MFI Revert,Reversion,LONG,ALK,ALL,-0.542,38.6,44
MFI Revert,Reversion,LONG,ALK,WEAK,-0.945,6.2,16
MFI Revert,Reversion,SHORT,ALK,ALL,-0.399,43.6,39
RSI Momentum,Momentum,LONG,ALK,ALL,1.142,54.3,186
RSI Momentum,Momentum,LONG,ALK,STRONG,2.286,68.5,54
RSI Momentum,Momentum,LONG,ALK,NORMAL,-0.4,53.6,28
RSI Momentum,Momentum,LONG,ALK,CAUTIOUS,-0.165,40.0,20
RSI Momentum,Momentum,LONG,ALK,WEAK,-0.941,40.6,32
RSI Momentum,Momentum,LONG,ALK,CHOPPY,0.197,53.8,52
RSI Momentum,Momentum,SHORT,ALK,ALL,0.899,58.7,104
RSI Momentum,Momentum,SHORT,ALK,STRONG,-1.034,43.8,16
RSI Momentum,Momentum,SHORT,ALK,NORMAL,-0.483,50.0,20
RSI Momentum,Momentum,SHORT,ALK,WEAK,1.657,85.3,34
RSI Momentum,Momentum,SHORT,ALK,CHOPPY,-0.528,45.5,22
Donchian/Turtle,Momentum,LONG,ALK,ALL,0.755,52.8,199
Donchian/Turtle,Momentum,LONG,ALK,STRONG,2.16,67.9,56
Donchian/Turtle,Momentum,LONG,ALK,NORMAL,-0.273,48.5,33
Donchian/Turtle,Momentum,LONG,ALK,CAUTIOUS,-0.516,37.5,24
Donchian/Turtle,Momentum,LONG,ALK,WEAK,-1.855,33.3,36
Donchian/Turtle,Momentum,LONG,ALK,CHOPPY,0.912,60.0,50
Donchian/Turtle,Momentum,SHORT,ALK,ALL,-0.219,50.0,122
Donchian/Turtle,Momentum,SHORT,ALK,STRONG,-1.967,31.2,32
Donchian/Turtle,Momentum,SHORT,ALK,NORMAL,-1.012,41.9,31
Donchian/Turtle,Momentum,SHORT,ALK,WEAK,1.619,89.3,28
Donchian/Turtle,Momentum,SHORT,ALK,CHOPPY,-0.886,36.8,19
ADX Trend,Momentum,LONG,ALK,ALL,0.253,49.3,203
ADX Trend,Momentum,LONG,ALK,STRONG,2.084,64.2,53
ADX Trend,Momentum,LONG,ALK,NORMAL,0.106,51.6,31
ADX Trend,Momentum,LONG,ALK,CAUTIOUS,-0.503,32.0,25
ADX Trend,Momentum,LONG,ALK,WEAK,-2.286,29.5,44
ADX Trend,Momentum,LONG,ALK,CHOPPY,0.664,58.0,50
ADX Trend,Momentum,SHORT,ALK,ALL,0.437,51.6,190
ADX Trend,Momentum,SHORT,ALK,STRONG,-2.518,25.5,47
ADX Trend,Momentum,SHORT,ALK,NORMAL,0.815,58.1,31
ADX Trend,Momentum,SHORT,ALK,CAUTIOUS,0.184,52.4,21
ADX Trend,Momentum,SHORT,ALK,WEAK,1.599,73.3,45
ADX Trend,Momentum,SHORT,ALK,CHOPPY,-0.313,52.2,46
RSI Revert,Reversion,LONG,BHE,ALL,1.362,54.1,74
RSI Revert,Reversion,LONG,BHE,STRONG,2.35,95.0,20
RSI Revert,Reversion,LONG,BHE,WEAK,-0.102,34.8,23
RSI Revert,Reversion,SHORT,BHE,ALL,-0.302,49.1,114
RSI Revert,Reversion,SHORT,BHE,STRONG,-2.248,22.6,31
RSI Revert,Reversion,SHORT,BHE,NORMAL,0.456,43.5,23
RSI Revert,Reversion,SHORT,BHE,WEAK,1.891,81.0,21
RSI Revert,Reversion,SHORT,BHE,CHOPPY,0.089,59.3,27
Zscore Revert,Reversion,LONG,BHE,ALL,0.916,55.6,81
Zscore Revert,Reversion,LONG,BHE,STRONG,1.73,83.3,18
Zscore Revert,Reversion,LONG,BHE,NORMAL,0.92,60.0,15
Zscore Revert,Reversion,LONG,BHE,WEAK,-0.611,35.7,28
Zscore Revert,Reversion,SHORT,BHE,ALL,0.335,52.1,96
Zscore Revert,Reversion,SHORT,BHE,STRONG,-1.972,31.2,32
Zscore Revert,Reversion,SHORT,BHE,NORMAL,-0.231,37.5,16
Zscore Revert,Reversion,SHORT,BHE,WEAK,1.787,80.0,15
Zscore Revert,Reversion,SHORT,BHE,CHOPPY,1.298,75.0,20
Keltner Revert,Reversion,LONG,BHE,ALL,0.951,60.9,46
Keltner Revert,Reversion,LONG,BHE,WEAK,0.002,42.9,21
Keltner Revert,Reversion,SHORT,BHE,ALL,-0.835,48.0,102
Keltner Revert,Reversion,SHORT,BHE,STRONG,-2.137,26.7,30
Keltner Revert,Reversion,SHORT,BHE,NORMAL,-0.677,33.3,18
Keltner Revert,Reversion,SHORT,BHE,WEAK,1.78,77.8,18
Keltner Revert,Reversion,SHORT,BHE,CHOPPY,0.344,62.5,24
MFI Revert,Reversion,SHORT,BHE,ALL,-1.199,35.9,39
RSI Momentum,Momentum,LONG,BHE,ALL,0.302,50.9,114
RSI Momentum,Momentum,LONG,BHE,STRONG,2.248,77.4,31
RSI Momentum,Momentum,LONG,BHE,NORMAL,-0.456,56.5,23
RSI Momentum,Momentum,LONG,BHE,WEAK,-1.891,19.0,21
RSI Momentum,Momentum,LONG,BHE,CHOPPY,-0.089,40.7,27
RSI Momentum,Momentum,SHORT,BHE,ALL,-1.362,45.9,74
RSI Momentum,Momentum,SHORT,BHE,STRONG,-2.35,5.0,20
RSI Momentum,Momentum,SHORT,BHE,WEAK,0.102,65.2,23
Donchian/Turtle,Momentum,LONG,BHE,ALL,0.28,51.7,151
Donchian/Turtle,Momentum,LONG,BHE,STRONG,2.089,70.0,40
Donchian/Turtle,Momentum,LONG,BHE,NORMAL,1.181,72.0,25
Donchian/Turtle,Momentum,LONG,BHE,CAUTIOUS,0.249,53.3,15
Donchian/Turtle,Momentum,LONG,BHE,WEAK,-2.613,17.9,28
Donchian/Turtle,Momentum,LONG,BHE,CHOPPY,-0.44,44.2,43
Donchian/Turtle,Momentum,SHORT,BHE,ALL,-1.131,41.8,91
Donchian/Turtle,Momentum,SHORT,BHE,STRONG,-2.111,10.5,19
Donchian/Turtle,Momentum,SHORT,BHE,NORMAL,-1.332,35.3,17
Donchian/Turtle,Momentum,SHORT,BHE,WEAK,0.814,61.3,31
Donchian/Turtle,Momentum,SHORT,BHE,CHOPPY,-0.639,43.8,16
ADX Trend,Momentum,LONG,BHE,ALL,0.511,48.5,163
ADX Trend,Momentum,LONG,BHE,STRONG,2.31,75.0,36
ADX Trend,Momentum,LONG,BHE,NORMAL,-0.084,62.1,29
ADX Trend,Momentum,LONG,BHE,CAUTIOUS,0.149,30.4,23
ADX Trend,Momentum,LONG,BHE,WEAK,-1.687,29.0,31
ADX Trend,Momentum,LONG,BHE,CHOPPY,-0.169,40.9,44
ADX Trend,Momentum,SHORT,BHE,ALL,-0.762,44.4,117
ADX Trend,Momentum,SHORT,BHE,STRONG,-2.974,11.4,35
ADX Trend,Momentum,SHORT,BHE,NORMAL,-1.322,39.1,23
ADX Trend,Momentum,SHORT,BHE,WEAK,1.817,79.5,39
RSI Revert,Reversion,LONG,CAR,ALL,0.908,51.9,135
RSI Revert,Reversion,LONG,CAR,STRONG,1.482,56.8,37
RSI Revert,Reversion,LONG,CAR,NORMAL,1.152,68.8,16
RSI Revert,Reversion,LONG,CAR,CAUTIOUS,0.461,47.1,17
RSI Revert,Reversion,LONG,CAR,WEAK,-1.278,37.5,32
RSI Revert,Reversion,LONG,CAR,CHOPPY,0.817,54.5,33
RSI Revert,Reversion,SHORT,CAR,ALL,-1.166,43.8,153
RSI Revert,Reversion,SHORT,CAR,STRONG,-0.616,35.3,34
RSI Revert,Reversion,SHORT,CAR,NORMAL,-2.046,30.3,33
RSI Revert,Reversion,SHORT,CAR,CAUTIOUS,-0.744,47.4,19
RSI Revert,Reversion,SHORT,CAR,WEAK,-0.532,50.0,34
RSI Revert,Reversion,SHORT,CAR,CHOPPY,0.565,57.6,33
Zscore Revert,Reversion,LONG,CAR,ALL,0.237,49.6,115
Zscore Revert,Reversion,LONG,CAR,STRONG,0.607,51.7,29
Zscore Revert,Reversion,LONG,CAR,WEAK,-1.641,33.3,27
Zscore Revert,Reversion,LONG,CAR,CHOPPY,0.951,53.1,32
Zscore Revert,Reversion,SHORT,CAR,ALL,-0.927,42.0,81
Zscore Revert,Reversion,SHORT,CAR,STRONG,-0.478,47.6,21
Zscore Revert,Reversion,SHORT,CAR,NORMAL,-1.528,34.8,23
Zscore Revert,Reversion,SHORT,CAR,CAUTIOUS,-0.894,40.0,15
Keltner Revert,Reversion,LONG,CAR,ALL,0.572,52.8,108
Keltner Revert,Reversion,LONG,CAR,STRONG,1.55,64.3,28
Keltner Revert,Reversion,LONG,CAR,WEAK,-1.304,37.9,29
Keltner Revert,Reversion,LONG,CAR,CHOPPY,0.439,54.2,24
Keltner Revert,Reversion,SHORT,CAR,ALL,-1.107,39.1,92
Keltner Revert,Reversion,SHORT,CAR,STRONG,-0.596,36.0,25
Keltner Revert,Reversion,SHORT,CAR,NORMAL,-1.872,30.8,26
Keltner Revert,Reversion,SHORT,CAR,CHOPPY,0.755,61.1,18
MFI Revert,Reversion,LONG,CAR,ALL,0.808,55.3,76
MFI Revert,Reversion,LONG,CAR,STRONG,1.649,71.4,21
MFI Revert,Reversion,LONG,CAR,WEAK,-1.081,29.4,17
MFI Revert,Reversion,LONG,CAR,CHOPPY,0.191,55.0,20
MFI Revert,Reversion,SHORT,CAR,ALL,-0.65,47.5,80
MFI Revert,Reversion,SHORT,CAR,STRONG,-0.22,40.0,25
MFI Revert,Reversion,SHORT,CAR,WEAK,-0.15,57.1,21
MFI Revert,Reversion,SHORT,CAR,CHOPPY,0.708,70.6,17
RSI Momentum,Momentum,LONG,CAR,ALL,1.166,56.2,153
RSI Momentum,Momentum,LONG,CAR,STRONG,0.616,64.7,34
RSI Momentum,Momentum,LONG,CAR,NORMAL,2.046,69.7,33
RSI Momentum,Momentum,LONG,CAR,CAUTIOUS,0.744,52.6,19
RSI Momentum,Momentum,LONG,CAR,WEAK,0.532,50.0,34
RSI Momentum,Momentum,LONG,CAR,CHOPPY,-0.565,42.4,33
RSI Momentum,Momentum,SHORT,CAR,ALL,-0.908,48.1,135
RSI Momentum,Momentum,SHORT,CAR,STRONG,-1.482,43.2,37
RSI Momentum,Momentum,SHORT,CAR,NORMAL,-1.152,31.2,16
RSI Momentum,Momentum,SHORT,CAR,CAUTIOUS,-0.461,52.9,17
RSI Momentum,Momentum,SHORT,CAR,WEAK,1.278,62.5,32
RSI Momentum,Momentum,SHORT,CAR,CHOPPY,-0.817,45.5,33
Donchian/Turtle,Momentum,LONG,CAR,ALL,1.003,56.6,129
Donchian/Turtle,Momentum,LONG,CAR,STRONG,0.925,65.6,32
Donchian/Turtle,Momentum,LONG,CAR,NORMAL,1.786,62.5,32
Donchian/Turtle,Momentum,LONG,CAR,CAUTIOUS,0.655,52.6,19
Donchian/Turtle,Momentum,LONG,CAR,WEAK,0.22,52.0,25
Donchian/Turtle,Momentum,LONG,CAR,CHOPPY,-0.887,42.9,21
Donchian/Turtle,Momentum,SHORT,CAR,ALL,-0.411,50.3,149
Donchian/Turtle,Momentum,SHORT,CAR,STRONG,-1.174,48.7,39
