strategy,family,direction,symbol,regime,sharpe,wr,active_days
ADX Trend,Momentum,LONG,CAR,CHOPPY,-0.796,34.8,69
ADX Trend,Momentum,SHORT,CAR,ALL,0.317,53.4,305
ADX Trend,Momentum,SHORT,CAR,STRONG,-2.004,29.1,79
ADX Trend,Momentum,SHORT,CAR,NORMAL,-0.629,51.1,47
ADX Trend,Momentum,SHORT,CAR,CAUTIOUS,0.993,70.6,34
ADX Trend,Momentum,SHORT,CAR,WEAK,1.863,69.6,69
ADX Trend,Momentum,SHORT,CAR,CHOPPY,0.45,57.9,76
RSI Revert,Reversion,LONG,CDE,ALL,1.497,60.5,76
RSI Revert,Reversion,LONG,CDE,WEAK,-0.175,38.5,26
RSI Revert,Reversion,LONG,CDE,CHOPPY,0.454,61.1,18
RSI Revert,Reversion,SHORT,CDE,ALL,-0.264,49.3,144
RSI Revert,Reversion,SHORT,CDE,STRONG,-1.587,31.4,35
RSI Revert,Reversion,SHORT,CDE,NORMAL,-0.278,42.1,19
RSI Revert,Reversion,SHORT,CDE,CAUTIOUS,0.382,52.2,23
RSI Revert,Reversion,SHORT,CDE,WEAK,1.042,61.5,26
RSI Revert,Reversion,SHORT,CDE,CHOPPY,0.534,58.5,41
Zscore Revert,Reversion,LONG,CDE,ALL,1.237,64.7,34
Zscore Revert,Reversion,SHORT,CDE,ALL,-0.355,56.4,78
Zscore Revert,Reversion,SHORT,CDE,STRONG,-1.359,26.1,23
Zscore Revert,Reversion,SHORT,CDE,NORMAL,1.309,70.6,17
Zscore Revert,Reversion,SHORT,CDE,CHOPPY,-0.046,66.7,21
Keltner Revert,Reversion,LONG,CDE,ALL,0.636,57.1,28
Keltner Revert,Reversion,SHORT,CDE,ALL,-0.384,48.4,124
Keltner Revert,Reversion,SHORT,CDE,STRONG,-1.508,29.0,31
Keltner Revert,Reversion,SHORT,CDE,NORMAL,0.477,57.1,21
Keltner Revert,Reversion,SHORT,CDE,CAUTIOUS,0.328,50.0,16
Keltner Revert,Reversion,SHORT,CDE,WEAK,0.949,63.2,19
Keltner Revert,Reversion,SHORT,CDE,CHOPPY,-0.018,51.4,37
MFI Revert,Reversion,SHORT,CDE,ALL,-0.499,40.6,32
RSI Momentum,Momentum,LONG,CDE,ALL,0.264,50.7,144
RSI Momentum,Momentum,LONG,CDE,STRONG,1.587,68.6,35
RSI Momentum,Momentum,LONG,CDE,NORMAL,0.278,57.9,19
RSI Momentum,Momentum,LONG,CDE,CAUTIOUS,-0.382,47.8,23
RSI Momentum,Momentum,LONG,CDE,WEAK,-1.042,38.5,26
RSI Momentum,Momentum,LONG,CDE,CHOPPY,-0.534,41.5,41
RSI Momentum,Momentum,SHORT,CDE,ALL,-1.497,39.5,76
RSI Momentum,Momentum,SHORT,CDE,WEAK,0.175,61.5,26
RSI Momentum,Momentum,SHORT,CDE,CHOPPY,-0.454,38.9,18
Donchian/Turtle,Momentum,LONG,CDE,ALL,0.614,50.0,88
Donchian/Turtle,Momentum,LONG,CDE,STRONG,1.143,64.0,25
Donchian/Turtle,Momentum,LONG,CDE,CHOPPY,0.116,46.4,28
Donchian/Turtle,Momentum,SHORT,CDE,ALL,-0.826,46.3,41
ADX Trend,Momentum,LONG,CDE,ALL,1.376,55.0,333
ADX Trend,Momentum,LONG,CDE,STRONG,2.951,82.3,79
ADX Trend,Momentum,LONG,CDE,NORMAL,0.239,42.6,61
ADX Trend,Momentum,LONG,CDE,CAUTIOUS,0.287,54.2,48
ADX Trend,Momentum,LONG,CDE,WEAK,-1.416,37.7,61
ADX Trend,Momentum,LONG,CDE,CHOPPY,0.222,51.2,84
ADX Trend,Momentum,SHORT,CDE,ALL,-0.626,48.1,243
ADX Trend,Momentum,SHORT,CDE,STRONG,-2.13,31.9,69
ADX Trend,Momentum,SHORT,CDE,NORMAL,0.2,52.0,50
ADX Trend,Momentum,SHORT,CDE,CAUTIOUS,-0.346,47.1,34
ADX Trend,Momentum,SHORT,CDE,WEAK,1.616,68.5,54
ADX Trend,Momentum,SHORT,CDE,CHOPPY,-0.61,44.4,36
RSI Revert,Reversion,LONG,CLF,ALL,-0.054,47.0,132
RSI Revert,Reversion,LONG,CLF,STRONG,0.555,55.9,34
RSI Revert,Reversion,LONG,CLF,NORMAL,0.601,53.6,28
RSI Revert,Reversion,LONG,CLF,CAUTIOUS,0.287,50.0,20
RSI Revert,Reversion,LONG,CLF,WEAK,-0.97,32.1,28
RSI Revert,Reversion,LONG,CLF,CHOPPY,-0.008,40.9,22
RSI Revert,Reversion,SHORT,CLF,ALL,0.493,53.4,116
RSI Revert,Reversion,SHORT,CLF,STRONG,-1.765,25.8,31
RSI Revert,Reversion,SHORT,CLF,NORMAL,0.24,45.0,20
RSI Revert,Reversion,SHORT,CLF,WEAK,2.07,87.5,24
RSI Revert,Reversion,SHORT,CLF,CHOPPY,-0.064,50.0,28
Zscore Revert,Reversion,LONG,CLF,ALL,-1.034,42.0,50
Zscore Revert,Reversion,LONG,CLF,NORMAL,-0.251,46.7,15
Zscore Revert,Reversion,SHORT,CLF,ALL,-0.315,50.0,76
Zscore Revert,Reversion,SHORT,CLF,STRONG,-1.755,25.0,24
Zscore Revert,Reversion,SHORT,CLF,NORMAL,-1.066,29.4,17
Zscore Revert,Reversion,SHORT,CLF,CHOPPY,0.699,58.8,17
Keltner Revert,Reversion,LONG,CLF,ALL,-0.087,43.8,112
Keltner Revert,Reversion,LONG,CLF,STRONG,0.956,60.0,30
Keltner Revert,Reversion,LONG,CLF,NORMAL,-0.031,44.4,27
Keltner Revert,Reversion,LONG,CLF,CAUTIOUS,0.078,47.1,17
Keltner Revert,Reversion,LONG,CLF,WEAK,-1.024,26.1,23
Keltner Revert,Reversion,LONG,CLF,CHOPPY,0.067,33.3,15
Keltner Revert,Reversion,SHORT,CLF,ALL,0.298,59.7,72
Keltner Revert,Reversion,SHORT,CLF,STRONG,-1.454,33.3,18
Keltner Revert,Reversion,SHORT,CLF,NORMAL,-1.045,35.3,17
Keltner Revert,Reversion,SHORT,CLF,CHOPPY,0.984,62.5,16
MFI Revert,Reversion,LONG,CLF,ALL,0.165,53.3,45
RSI Momentum,Momentum,LONG,CLF,ALL,-0.493,46.6,116
RSI Momentum,Momentum,LONG,CLF,STRONG,1.765,74.2,31
RSI Momentum,Momentum,LONG,CLF,NORMAL,-0.24,55.0,20
RSI Momentum,Momentum,LONG,CLF,WEAK,-2.07,12.5,24
RSI Momentum,Momentum,LONG,CLF,CHOPPY,0.064,50.0,28
RSI Momentum,Momentum,SHORT,CLF,ALL,0.054,53.0,132
RSI Momentum,Momentum,SHORT,CLF,STRONG,-0.555,44.1,34
RSI Momentum,Momentum,SHORT,CLF,NORMAL,-0.601,46.4,28
RSI Momentum,Momentum,SHORT,CLF,CAUTIOUS,-0.287,50.0,20
RSI Momentum,Momentum,SHORT,CLF,WEAK,0.97,67.9,28
RSI Momentum,Momentum,SHORT,CLF,CHOPPY,0.008,59.1,22
Donchian/Turtle,Momentum,LONG,CLF,ALL,-0.093,48.6,74
Donchian/Turtle,Momentum,LONG,CLF,STRONG,1.385,73.9,23
Donchian/Turtle,Momentum,LONG,CLF,NORMAL,0.668,61.1,18
Donchian/Turtle,Momentum,SHORT,CLF,ALL,0.431,55.7,79
Donchian/Turtle,Momentum,SHORT,CLF,STRONG,-0.885,34.8,23
Donchian/Turtle,Momentum,SHORT,CLF,NORMAL,0.408,55.6,18
Donchian/Turtle,Momentum,SHORT,CLF,WEAK,1.048,70.0,20
ADX Trend,Momentum,LONG,CLF,ALL,-0.256,49.1,293
ADX Trend,Momentum,LONG,CLF,STRONG,2.346,73.0,74
ADX Trend,Momentum,LONG,CLF,NORMAL,-0.157,51.9,54
ADX Trend,Momentum,LONG,CLF,CAUTIOUS,-0.965,38.2,34
ADX Trend,Momentum,LONG,CLF,WEAK,-2.527,23.6,55
ADX Trend,Momentum,LONG,CLF,CHOPPY,-0.342,47.4,76
ADX Trend,Momentum,SHORT,CLF,ALL,-0.19,48.7,267
ADX Trend,Momentum,SHORT,CLF,STRONG,-1.663,33.8,74
ADX Trend,Momentum,SHORT,CLF,NORMAL,0.148,46.8,47
ADX Trend,Momentum,SHORT,CLF,CAUTIOUS,0.353,52.9,34
ADX Trend,Momentum,SHORT,CLF,WEAK,1.654,74.6,59
ADX Trend,Momentum,SHORT,CLF,CHOPPY,-0.95,39.6,53
RSI Revert,Reversion,LONG,CRS,ALL,0.779,66.7,30
RSI Revert,Reversion,SHORT,CRS,ALL,-1.602,41.8,196
RSI Revert,Reversion,SHORT,CRS,STRONG,-2.791,17.3,52
RSI Revert,Reversion,SHORT,CRS,NORMAL,-1.478,39.5,38
RSI Revert,Reversion,SHORT,CRS,WEAK,1.388,70.0,50
RSI Revert,Reversion,SHORT,CRS,CHOPPY,-0.657,37.0,46
Zscore Revert,Reversion,LONG,CRS,ALL,0.813,52.6,38
Zscore Revert,Reversion,SHORT,CRS,ALL,0.409,50.7,67
Zscore Revert,Reversion,SHORT,CRS,STRONG,-0.622,33.3,18
Zscore Revert,Reversion,SHORT,CRS,CHOPPY,0.075,43.8,16
Keltner Revert,Reversion,SHORT,CRS,ALL,-1.02,44.4,144
Keltner Revert,Reversion,SHORT,CRS,STRONG,-1.948,19.4,36
Keltner Revert,Reversion,SHORT,CRS,NORMAL,-1.055,40.6,32
Keltner Revert,Reversion,SHORT,CRS,WEAK,1.069,73.5,34
Keltner Revert,Reversion,SHORT,CRS,CHOPPY,-0.266,40.6,32
MFI Revert,Reversion,SHORT,CRS,ALL,-0.755,39.7,68
MFI Revert,Reversion,SHORT,CRS,STRONG,-1.794,19.0,21
MFI Revert,Reversion,SHORT,CRS,WEAK,1.341,73.3,15
MFI Revert,Reversion,SHORT,CRS,CHOPPY,0.014,33.3,18
RSI Momentum,Momentum,LONG,CRS,ALL,1.602,58.2,196
RSI Momentum,Momentum,LONG,CRS,STRONG,2.791,82.7,52
RSI Momentum,Momentum,LONG,CRS,NORMAL,1.478,60.5,38
RSI Momentum,Momentum,LONG,CRS,WEAK,-1.388,30.0,50
RSI Momentum,Momentum,LONG,CRS,CHOPPY,0.657,63.0,46
RSI Momentum,Momentum,SHORT,CRS,ALL,-0.779,33.3,30
Donchian/Turtle,Momentum,LONG,CRS,ALL,0.459,54.1,109
Donchian/Turtle,Momentum,LONG,CRS,STRONG,1.143,74.1,27
Donchian/Turtle,Momentum,LONG,CRS,NORMAL,1.025,63.6,22
Donchian/Turtle,Momentum,LONG,CRS,WEAK,-1.022,18.2,22
Donchian/Turtle,Momentum,LONG,CRS,CHOPPY,-0.008,61.5,26
Donchian/Turtle,Momentum,SHORT,CRS,ALL,-0.988,42.3,26
ADX Trend,Momentum,LONG,CRS,ALL,0.964,53.9,343
ADX Trend,Momentum,LONG,CRS,STRONG,2.423,77.4,93
ADX Trend,Momentum,LONG,CRS,NORMAL,1.111,54.7,64
ADX Trend,Momentum,LONG,CRS,CAUTIOUS,0.551,50.0,36
ADX Trend,Momentum,LONG,CRS,WEAK,-2.014,26.0,73
ADX Trend,Momentum,LONG,CRS,CHOPPY,-0.181,53.2,77
ADX Trend,Momentum,SHORT,CRS,ALL,-1.114,45.5,231
ADX Trend,Momentum,SHORT,CRS,STRONG,-1.899,22.2,63
ADX Trend,Momentum,SHORT,CRS,NORMAL,-0.447,47.6,42
ADX Trend,Momentum,SHORT,CRS,CAUTIOUS,-0.725,50.0,24
ADX Trend,Momentum,SHORT,CRS,WEAK,1.846,80.5,41
ADX Trend,Momentum,SHORT,CRS,CHOPPY,-0.66,42.6,61
RSI Revert,Reversion,LONG,CVNA,ALL,1.02,60.2,88
RSI Revert,Reversion,LONG,CVNA,STRONG,1.958,79.4,34
RSI Revert,Reversion,LONG,CVNA,WEAK,-0.952,29.4,17
RSI Revert,Reversion,SHORT,CVNA,ALL,-0.572,46.7,197
RSI Revert,Reversion,SHORT,CVNA,STRONG,-2.378,24.5,53
RSI Revert,Reversion,SHORT,CVNA,NORMAL,-1.125,37.2,43
RSI Revert,Reversion,SHORT,CVNA,CAUTIOUS,0.202,52.6,19
RSI Revert,Reversion,SHORT,CVNA,WEAK,0.873,62.1,29
RSI Revert,Reversion,SHORT,CVNA,CHOPPY,1.153,66.0,53
Zscore Revert,Reversion,LONG,CVNA,ALL,1.632,75.0,36
Zscore Revert,Reversion,SHORT,CVNA,ALL,-0.753,48.5,66
Zscore Revert,Reversion,SHORT,CVNA,STRONG,-2.179,18.2,22
Keltner Revert,Reversion,LONG,CVNA,ALL,0.303,53.1,32
Keltner Revert,Reversion,SHORT,CVNA,ALL,-0.589,47.0,134
Keltner Revert,Reversion,SHORT,CVNA,STRONG,-1.987,21.6,37
Keltner Revert,Reversion,SHORT,CVNA,NORMAL,-0.802,38.7,31
Keltner Revert,Reversion,SHORT,CVNA,WEAK,0.376,64.7,17
Keltner Revert,Reversion,SHORT,CVNA,CHOPPY,0.774,66.7,36
MFI Revert,Reversion,LONG,CVNA,ALL,1.462,85.0,20
MFI Revert,Reversion,SHORT,CVNA,ALL,-0.192,50.0,86
MFI Revert,Reversion,SHORT,CVNA,STRONG,-1.768,22.7,22
MFI Revert,Reversion,SHORT,CVNA,CHOPPY,0.992,66.7,30
RSI Momentum,Momentum,LONG,CVNA,ALL,0.572,53.3,197
RSI Momentum,Momentum,LONG,CVNA,STRONG,2.378,75.5,53
RSI Momentum,Momentum,LONG,CVNA,NORMAL,1.125,62.8,43
RSI Momentum,Momentum,LONG,CVNA,CAUTIOUS,-0.202,47.4,19
RSI Momentum,Momentum,LONG,CVNA,WEAK,-0.873,37.9,29
RSI Momentum,Momentum,LONG,CVNA,CHOPPY,-1.153,34.0,53
RSI Momentum,Momentum,SHORT,CVNA,ALL,-1.02,39.8,88
RSI Momentum,Momentum,SHORT,CVNA,STRONG,-1.958,20.6,34
RSI Momentum,Momentum,SHORT,CVNA,WEAK,0.952,70.6,17
Donchian/Turtle,Momentum,LONG,CVNA,ALL,0.915,59.6,94
Donchian/Turtle,Momentum,LONG,CVNA,STRONG,2.079,82.1,28
Donchian/Turtle,Momentum,LONG,CVNA,NORMAL,0.921,77.8,18
Donchian/Turtle,Momentum,LONG,CVNA,WEAK,-0.49,26.7,15
Donchian/Turtle,Momentum,LONG,CVNA,CHOPPY,-0.366,40.0,25
Donchian/Turtle,Momentum,SHORT,CVNA,ALL,-0.961,37.5,56
Donchian/Turtle,Momentum,SHORT,CVNA,STRONG,-1.068,26.1,23
ADX Trend,Momentum,LONG,CVNA,ALL,0.912,53.8,303
ADX Trend,Momentum,LONG,CVNA,STRONG,2.45,75.0,84
ADX Trend,Momentum,LONG,CVNA,NORMAL,0.569,54.4,68
ADX Trend,Momentum,LONG,CVNA,CAUTIOUS,0.556,50.0,34
ADX Trend,Momentum,LONG,CVNA,WEAK,-1.414,34.8,46
ADX Trend,Momentum,LONG,CVNA,CHOPPY,-0.692,42.3,71
ADX Trend,Momentum,SHORT,CVNA,ALL,-0.738,44.3,271
ADX Trend,Momentum,SHORT,CVNA,STRONG,-2.542,23.1,78
ADX Trend,Momentum,SHORT,CVNA,NORMAL,-1.158,34.7,49
ADX Trend,Momentum,SHORT,CVNA,CAUTIOUS,-0.395,50.0,36
ADX Trend,Momentum,SHORT,CVNA,WEAK,2.415,74.2,66
ADX Trend,Momentum,SHORT,CVNA,CHOPPY,0.003,42.9,42
RSI Revert,Reversion,LONG,DELL,ALL,0.217,51.7,60
RSI Revert,Reversion,LONG,DELL,STRONG,1.945,85.7,21
RSI Revert,Reversion,LONG,DELL,WEAK,-0.98,21.1,19
RSI Revert,Reversion,SHORT,DELL,ALL,-0.109,55.7,174
RSI Revert,Reversion,SHORT,DELL,STRONG,-1.537,14.3,35
RSI Revert,Reversion,SHORT,DELL,NORMAL,-0.885,40.5,37
RSI Revert,Reversion,SHORT,DELL,CAUTIOUS,0.389,63.2,19
RSI Revert,Reversion,SHORT,DELL,WEAK,1.763,79.5,39
RSI Revert,Reversion,SHORT,DELL,CHOPPY,2.093,77.3,44
Zscore Revert,Reversion,LONG,DELL,ALL,0.232,63.3,30
Zscore Revert,Reversion,SHORT,DELL,ALL,-0.331,53.3,92
Zscore Revert,Reversion,SHORT,DELL,STRONG,-0.888,15.0,20
Zscore Revert,Reversion,SHORT,DELL,NORMAL,-0.793,36.4,22
Zscore Revert,Reversion,SHORT,DELL,WEAK,1.888,90.0,20
Zscore Revert,Reversion,SHORT,DELL,CHOPPY,0.633,68.2,22
Keltner Revert,Reversion,LONG,DELL,ALL,0.354,58.3,48
Keltner Revert,Reversion,LONG,DELL,WEAK,-0.732,31.6,19
Keltner Revert,Reversion,SHORT,DELL,ALL,-0.271,54.3,138
Keltner Revert,Reversion,SHORT,DELL,STRONG,-0.855,20.0,25
Keltner Revert,Reversion,SHORT,DELL,NORMAL,-0.894,29.6,27
Keltner Revert,Reversion,SHORT,DELL,WEAK,1.395,83.3,30
Keltner Revert,Reversion,SHORT,DELL,CHOPPY,1.117,69.0,42
MFI Revert,Reversion,SHORT,DELL,ALL,0.266,50.0,54
MFI Revert,Reversion,SHORT,DELL,CHOPPY,1.097,66.7,15
RSI Momentum,Momentum,LONG,DELL,ALL,0.109,44.3,174
RSI Momentum,Momentum,LONG,DELL,STRONG,1.537,85.7,35
RSI Momentum,Momentum,LONG,DELL,NORMAL,0.885,59.5,37
RSI Momentum,Momentum,LONG,DELL,CAUTIOUS,-0.389,36.8,19
RSI Momentum,Momentum,LONG,DELL,WEAK,-1.763,20.5,39
RSI Momentum,Momentum,LONG,DELL,CHOPPY,-2.093,22.7,44
RSI Momentum,Momentum,SHORT,DELL,ALL,-0.217,48.3,60
RSI Momentum,Momentum,SHORT,DELL,STRONG,-1.945,14.3,21
RSI Momentum,Momentum,SHORT,DELL,WEAK,0.98,78.9,19
Donchian/Turtle,Momentum,LONG,DELL,ALL,0.036,49.0,104
Donchian/Turtle,Momentum,LONG,DELL,STRONG,1.038,88.0,25
Donchian/Turtle,Momentum,LONG,DELL,NORMAL,0.502,54.2,24
Donchian/Turtle,Momentum,LONG,DELL,CHOPPY,-0.706,37.0,27
Donchian/Turtle,Momentum,SHORT,DELL,ALL,-0.125,35.0,40
ADX Trend,Momentum,LONG,DELL,ALL,0.953,53.3,334
ADX Trend,Momentum,LONG,DELL,STRONG,2.094,77.4,84
ADX Trend,Momentum,LONG,DELL,NORMAL,1.579,70.3,64
ADX Trend,Momentum,LONG,DELL,CAUTIOUS,-0.156,43.5,46
ADX Trend,Momentum,LONG,DELL,WEAK,-2.195,21.2,66
ADX Trend,Momentum,LONG,DELL,CHOPPY,-0.646,45.9,74
ADX Trend,Momentum,SHORT,DELL,ALL,-1.059,45.7,282
ADX Trend,Momentum,SHORT,DELL,STRONG,-3.312,19.0,84
ADX Trend,Momentum,SHORT,DELL,NORMAL,-1.957,33.3,57
ADX Trend,Momentum,SHORT,DELL,CAUTIOUS,-0.164,55.2,29
ADX Trend,Momentum,SHORT,DELL,WEAK,3.091,79.0,62
ADX Trend,Momentum,SHORT,DELL,CHOPPY,0.604,58.0,50
RSI Revert,Reversion,LONG,DY,ALL,0.063,48.3,60
RSI Revert,Reversion,LONG,DY,WEAK,-1.167,15.8,19
RSI Revert,Reversion,SHORT,DY,ALL,-1.037,41.1,190
RSI Revert,Reversion,SHORT,DY,STRONG,-2.643,17.3,52
RSI Revert,Reversion,SHORT,DY,NORMAL,-0.32,52.2,46
RSI Revert,Reversion,SHORT,DY,CAUTIOUS,0.827,65.2,23
RSI Revert,Reversion,SHORT,DY,WEAK,-0.251,45.8,24
RSI Revert,Reversion,SHORT,DY,CHOPPY,0.347,42.2,45
Zscore Revert,Reversion,LONG,DY,ALL,0.649,53.1,32
Zscore Revert,Reversion,SHORT,DY,ALL,-0.559,39.6,96
Zscore Revert,Reversion,SHORT,DY,STRONG,-2.499,10.3,29
Zscore Revert,Reversion,SHORT,DY,NORMAL,0.403,60.0,20
Zscore Revert,Reversion,SHORT,DY,CAUTIOUS,-0.043,53.3,15
Zscore Revert,Reversion,SHORT,DY,CHOPPY,0.519,44.4,18
Keltner Revert,Reversion,LONG,DY,ALL,1.129,69.2,26
Keltner Revert,Reversion,SHORT,DY,ALL,-1.111,42.1,140
Keltner Revert,Reversion,SHORT,DY,STRONG,-2.257,17.5,40
Keltner Revert,Reversion,SHORT,DY,NORMAL,0.511,58.8,34
Keltner Revert,Reversion,SHORT,DY,CAUTIOUS,0.335,66.7,21
Keltner Revert,Reversion,SHORT,DY,WEAK,-0.577,42.1,19
Keltner Revert,Reversion,SHORT,DY,CHOPPY,0.273,38.5,26
MFI Revert,Reversion,SHORT,DY,ALL,-0.663,39.7,68
MFI Revert,Reversion,SHORT,DY,STRONG,-1.453,27.3,22
MFI Revert,Reversion,SHORT,DY,CHOPPY,0.127,36.0,25
RSI Momentum,Momentum,LONG,DY,ALL,1.037,58.9,190
RSI Momentum,Momentum,LONG,DY,STRONG,2.643,82.7,52
RSI Momentum,Momentum,LONG,DY,NORMAL,0.32,47.8,46
RSI Momentum,Momentum,LONG,DY,CAUTIOUS,-0.827,34.8,23
RSI Momentum,Momentum,LONG,DY,WEAK,0.251,54.2,24
RSI Momentum,Momentum,LONG,DY,CHOPPY,-0.347,57.8,45
RSI Momentum,Momentum,SHORT,DY,ALL,-0.063,51.7,60
RSI Momentum,Momentum,SHORT,DY,WEAK,1.167,84.2,19
Donchian/Turtle,Momentum,LONG,DY,ALL,1.179,60.2,108
Donchian/Turtle,Momentum,LONG,DY,STRONG,2.249,87.5,32
Donchian/Turtle,Momentum,LONG,DY,NORMAL,-0.191,46.7,30
Donchian/Turtle,Momentum,LONG,DY,CAUTIOUS,-0.111,38.9,18
Donchian/Turtle,Momentum,LONG,DY,CHOPPY,-0.455,53.3,15
Donchian/Turtle,Momentum,SHORT,DY,ALL,-0.109,40.6,32
ADX Trend,Momentum,LONG,DY,ALL,1.193,54.9,328
ADX Trend,Momentum,LONG,DY,STRONG,2.878,74.2,97
ADX Trend,Momentum,LONG,DY,NORMAL,1.338,57.6,59
ADX Trend,Momentum,LONG,DY,CAUTIOUS,-0.385,35.9,39
ADX Trend,Momentum,LONG,DY,WEAK,-0.99,35.4,65
ADX Trend,Momentum,LONG,DY,CHOPPY,-0.149,54.4,68
ADX Trend,Momentum,SHORT,DY,ALL,-0.982,44.9,234
ADX Trend,Momentum,SHORT,DY,STRONG,-2.492,19.4,67
ADX Trend,Momentum,SHORT,DY,NORMAL,-1.379,33.3,39
ADX Trend,Momentum,SHORT,DY,CAUTIOUS,-0.745,45.8,24
ADX Trend,Momentum,SHORT,DY,WEAK,1.49,76.4,55
ADX Trend,Momentum,SHORT,DY,CHOPPY,0.233,53.1,49
RSI Revert,Reversion,LONG,EXTR,ALL,-0.263,51.9,131
RSI Revert,Reversion,LONG,EXTR,STRONG,0.716,76.3,38
RSI Revert,Reversion,LONG,EXTR,NORMAL,0.199,54.2,24
RSI Revert,Reversion,LONG,EXTR,WEAK,-0.935,27.6,29
RSI Revert,Reversion,LONG,EXTR,CHOPPY,-0.136,42.9,28
RSI Revert,Reversion,SHORT,EXTR,ALL,-0.727,49.2,132
RSI Revert,Reversion,SHORT,EXTR,STRONG,-1.728,33.3,36
RSI Revert,Reversion,SHORT,EXTR,NORMAL,-0.981,36.0,25
RSI Revert,Reversion,SHORT,EXTR,WEAK,1.04,63.6,22
RSI Revert,Reversion,SHORT,EXTR,CHOPPY,0.792,67.6,37
Zscore Revert,Reversion,LONG,EXTR,ALL,-0.49,41.5,65
Zscore Revert,Reversion,LONG,EXTR,WEAK,-0.997,25.0,20
Zscore Revert,Reversion,LONG,EXTR,CHOPPY,0.469,43.8,16
Zscore Revert,Reversion,SHORT,EXTR,ALL,-0.635,42.6,54
Keltner Revert,Reversion,LONG,EXTR,ALL,-0.393,51.9,79
Keltner Revert,Reversion,LONG,EXTR,STRONG,0.439,76.2,21
Keltner Revert,Reversion,LONG,EXTR,NORMAL,-0.371,50.0,18
Keltner Revert,Reversion,LONG,EXTR,WEAK,-0.906,12.5,16
Keltner Revert,Reversion,LONG,EXTR,CHOPPY,0.125,56.2,16
Keltner Revert,Reversion,SHORT,EXTR,ALL,-0.182,51.4,107
Keltner Revert,Reversion,SHORT,EXTR,STRONG,-1.384,36.7,30
Keltner Revert,Reversion,SHORT,EXTR,NORMAL,-1.227,33.3,21
Keltner Revert,Reversion,SHORT,EXTR,WEAK,1.601,70.0,20
Keltner Revert,Reversion,SHORT,EXTR,CHOPPY,0.732,62.5,24
MFI Revert,Reversion,LONG,EXTR,ALL,-0.391,45.2,31
MFI Revert,Reversion,SHORT,EXTR,ALL,0.417,65.4,26
RSI Momentum,Momentum,LONG,EXTR,ALL,0.727,50.8,132
RSI Momentum,Momentum,LONG,EXTR,STRONG,1.728,66.7,36
RSI Momentum,Momentum,LONG,EXTR,NORMAL,0.981,64.0,25
RSI Momentum,Momentum,LONG,EXTR,WEAK,-1.04,36.4,22
RSI Momentum,Momentum,LONG,EXTR,CHOPPY,-0.792,32.4,37
RSI Momentum,Momentum,SHORT,EXTR,ALL,0.263,48.1,131
RSI Momentum,Momentum,SHORT,EXTR,STRONG,-0.716,23.7,38
RSI Momentum,Momentum,SHORT,EXTR,NORMAL,-0.199,45.8,24
RSI Momentum,Momentum,SHORT,EXTR,WEAK,0.935,72.4,29
RSI Momentum,Momentum,SHORT,EXTR,CHOPPY,0.136,57.1,28
Donchian/Turtle,Momentum,LONG,EXTR,ALL,-0.114,48.8,82
Donchian/Turtle,Momentum,LONG,EXTR,STRONG,1.164,65.4,26
Donchian/Turtle,Momentum,LONG,EXTR,CHOPPY,-0.661,42.9,21
Donchian/Turtle,Momentum,SHORT,EXTR,ALL,0.448,52.9,70
Donchian/Turtle,Momentum,SHORT,EXTR,STRONG,0.12,39.1,23
Donchian/Turtle,Momentum,SHORT,EXTR,CHOPPY,-0.563,60.0,15
ADX Trend,Momentum,LONG,EXTR,ALL,0.03,52.0,275
ADX Trend,Momentum,LONG,EXTR,STRONG,2.659,75.0,76
ADX Trend,Momentum,LONG,EXTR,NORMAL,1.996,71.2,52
ADX Trend,Momentum,LONG,EXTR,CAUTIOUS,-0.846,40.0,35
ADX Trend,Momentum,LONG,EXTR,WEAK,-2.462,22.6,53
ADX Trend,Momentum,LONG,EXTR,CHOPPY,-1.094,39.0,59
ADX Trend,Momentum,SHORT,EXTR,ALL,-0.639,44.0,248
ADX Trend,Momentum,SHORT,EXTR,STRONG,-1.557,25.0,64
ADX Trend,Momentum,SHORT,EXTR,NORMAL,-1.119,31.2,48
ADX Trend,Momentum,SHORT,EXTR,CAUTIOUS,0.017,51.6,31
ADX Trend,Momentum,SHORT,EXTR,WEAK,1.556,66.7,45
ADX Trend,Momentum,SHORT,EXTR,CHOPPY,-0.236,53.3,60
RSI Revert,Reversion,LONG,FIX,ALL,0.172,52.2,46
RSI Revert,Reversion,LONG,FIX,STRONG,1.482,80.0,15
RSI Revert,Reversion,SHORT,FIX,ALL,-0.581,43.9,196
RSI Revert,Reversion,SHORT,FIX,STRONG,-2.945,21.1,57
RSI Revert,Reversion,SHORT,FIX,NORMAL,-0.805,45.7,35
RSI Revert,Reversion,SHORT,FIX,CAUTIOUS,0.895,55.6,18
RSI Revert,Reversion,SHORT,FIX,WEAK,1.165,74.2,31
RSI Revert,Reversion,SHORT,FIX,CHOPPY,-0.385,45.5,55
Zscore Revert,Reversion,LONG,FIX,ALL,1.056,58.3,24
Zscore Revert,Reversion,SHORT,FIX,ALL,-0.26,41.0,78
Zscore Revert,Reversion,SHORT,FIX,STRONG,-1.729,26.9,26
Zscore Revert,Reversion,SHORT,FIX,CAUTIOUS,-0.288,53.3,15
Zscore Revert,Reversion,SHORT,FIX,CHOPPY,-0.778,26.7,15
