strategy,family,direction,symbol,regime,sharpe,wr,active_days
RSI Revert,Reversion,LONG,CACI,STRONG,0.686,60.8,51
RSI Revert,Reversion,LONG,CACI,NORMAL,-0.123,40.7,27
RSI Revert,Reversion,LONG,CACI,CAUTIOUS,-0.019,47.6,21
RSI Revert,Reversion,LONG,CACI,WEAK,-0.381,42.3,26
RSI Revert,Reversion,LONG,CACI,CHOPPY,-0.061,48.7,39
RSI Revert,Reversion,SHORT,CACI,ALL,-0.496,44.4,266
RSI Revert,Reversion,SHORT,CACI,STRONG,-1.07,32.8,67
RSI Revert,Reversion,SHORT,CACI,NORMAL,-0.902,37.5,56
RSI Revert,Reversion,SHORT,CACI,CAUTIOUS,0.029,53.6,28
RSI Revert,Reversion,SHORT,CACI,WEAK,1.197,63.6,66
RSI Revert,Reversion,SHORT,CACI,CHOPPY,-0.551,36.7,49
Zscore Revert,Reversion,LONG,CACI,ALL,0.715,52.3,111
Zscore Revert,Reversion,LONG,CACI,STRONG,1.276,69.7,33
Zscore Revert,Reversion,LONG,CACI,NORMAL,0.602,45.0,20
Zscore Revert,Reversion,LONG,CACI,CAUTIOUS,-0.837,25.0,16
Zscore Revert,Reversion,LONG,CACI,WEAK,-0.286,47.6,21
Zscore Revert,Reversion,LONG,CACI,CHOPPY,0.679,57.1,21
Zscore Revert,Reversion,SHORT,CACI,ALL,-0.186,46.2,184
Zscore Revert,Reversion,SHORT,CACI,STRONG,-0.402,41.3,46
Zscore Revert,Reversion,SHORT,CACI,NORMAL,-0.185,42.9,28
Zscore Revert,Reversion,SHORT,CACI,CAUTIOUS,-0.359,63.2,19
Zscore Revert,Reversion,SHORT,CACI,WEAK,0.557,57.5,40
Zscore Revert,Reversion,SHORT,CACI,CHOPPY,-0.114,37.3,51
Keltner Revert,Reversion,LONG,CACI,ALL,-0.376,44.8,87
Keltner Revert,Reversion,LONG,CACI,STRONG,0.58,58.6,29
Keltner Revert,Reversion,LONG,CACI,WEAK,-0.5,40.0,15
Keltner Revert,Reversion,LONG,CACI,CHOPPY,-0.163,45.0,20
Keltner Revert,Reversion,SHORT,CACI,ALL,-0.032,44.2,199
Keltner Revert,Reversion,SHORT,CACI,STRONG,-0.838,32.8,58
Keltner Revert,Reversion,SHORT,CACI,NORMAL,-0.575,34.2,38
Keltner Revert,Reversion,SHORT,CACI,CAUTIOUS,0.316,58.8,17
Keltner Revert,Reversion,SHORT,CACI,WEAK,1.368,72.5,40
Keltner Revert,Reversion,SHORT,CACI,CHOPPY,-0.482,37.0,46
MFI Revert,Reversion,LONG,CACI,ALL,0.398,39.4,33
MFI Revert,Reversion,SHORT,CACI,ALL,-0.166,43.3,97
MFI Revert,Reversion,SHORT,CACI,STRONG,-0.258,34.6,26
MFI Revert,Reversion,SHORT,CACI,NORMAL,-0.503,44.4,18
MFI Revert,Reversion,SHORT,CACI,WEAK,0.562,55.0,20
MFI Revert,Reversion,SHORT,CACI,CHOPPY,-1.028,26.1,23
RSI Momentum,Momentum,LONG,CACI,ALL,0.496,55.6,266
RSI Momentum,Momentum,LONG,CACI,STRONG,1.07,67.2,67
RSI Momentum,Momentum,LONG,CACI,NORMAL,0.902,62.5,56
RSI Momentum,Momentum,LONG,CACI,CAUTIOUS,-0.029,46.4,28
RSI Momentum,Momentum,LONG,CACI,WEAK,-1.197,36.4,66
RSI Momentum,Momentum,LONG,CACI,CHOPPY,0.551,63.3,49
RSI Momentum,Momentum,SHORT,CACI,ALL,-0.112,50.0,164
RSI Momentum,Momentum,SHORT,CACI,STRONG,-0.686,39.2,51
RSI Momentum,Momentum,SHORT,CACI,NORMAL,0.123,59.3,27
RSI Momentum,Momentum,SHORT,CACI,CAUTIOUS,0.019,52.4,21
RSI Momentum,Momentum,SHORT,CACI,WEAK,0.381,57.7,26
RSI Momentum,Momentum,SHORT,CACI,CHOPPY,0.061,51.3,39
Donchian/Turtle,Momentum,LONG,CACI,ALL,0.361,54.4,215
Donchian/Turtle,Momentum,LONG,CACI,STRONG,0.56,63.8,58
Donchian/Turtle,Momentum,LONG,CACI,NORMAL,0.001,57.5,40
Donchian/Turtle,Momentum,LONG,CACI,CAUTIOUS,0.167,34.6,26
Donchian/Turtle,Momentum,LONG,CACI,WEAK,-0.705,38.1,42
Donchian/Turtle,Momentum,LONG,CACI,CHOPPY,0.574,65.3,49
Donchian/Turtle,Momentum,SHORT,CACI,ALL,0.113,52.3,149
Donchian/Turtle,Momentum,SHORT,CACI,STRONG,-0.867,37.5,48
Donchian/Turtle,Momentum,SHORT,CACI,NORMAL,0.249,63.6,22
Donchian/Turtle,Momentum,SHORT,CACI,CAUTIOUS,0.619,66.7,18
Donchian/Turtle,Momentum,SHORT,CACI,WEAK,0.554,57.7,26
Donchian/Turtle,Momentum,SHORT,CACI,CHOPPY,0.223,54.3,35
ADX Trend,Momentum,LONG,CACI,ALL,0.439,52.9,342
ADX Trend,Momentum,LONG,CACI,STRONG,1.222,66.3,92
ADX Trend,Momentum,LONG,CACI,NORMAL,0.588,59.1,66
ADX Trend,Momentum,LONG,CACI,CAUTIOUS,-0.3,44.4,45
ADX Trend,Momentum,LONG,CACI,WEAK,-1.125,30.8,65
ADX Trend,Momentum,LONG,CACI,CHOPPY,0.569,55.4,74
ADX Trend,Momentum,SHORT,CACI,ALL,0.148,49.4,263
ADX Trend,Momentum,SHORT,CACI,STRONG,-0.479,38.9,72
ADX Trend,Momentum,SHORT,CACI,NORMAL,-0.677,45.8,48
ADX Trend,Momentum,SHORT,CACI,CAUTIOUS,0.433,65.7,35
ADX Trend,Momentum,SHORT,CACI,WEAK,0.805,54.5,55
ADX Trend,Momentum,SHORT,CACI,CHOPPY,0.322,50.9,53
RSI Revert,Reversion,LONG,CIFR,ALL,0.634,49.6,137
RSI Revert,Reversion,LONG,CIFR,STRONG,2.14,80.0,35
RSI Revert,Reversion,LONG,CIFR,NORMAL,-0.098,45.5,22
RSI Revert,Reversion,LONG,CIFR,WEAK,-1.355,32.4,34
RSI Revert,Reversion,LONG,CIFR,CHOPPY,0.436,45.5,33
RSI Revert,Reversion,SHORT,CIFR,ALL,0.347,57.4,188
RSI Revert,Reversion,SHORT,CIFR,STRONG,-1.711,34.8,46
RSI Revert,Reversion,SHORT,CIFR,NORMAL,0.02,58.1,31
RSI Revert,Reversion,SHORT,CIFR,CAUTIOUS,0.939,73.9,23
RSI Revert,Reversion,SHORT,CIFR,WEAK,2.048,80.0,30
RSI Revert,Reversion,SHORT,CIFR,CHOPPY,0.204,56.9,58
Zscore Revert,Reversion,LONG,CIFR,ALL,0.76,46.2,93
Zscore Revert,Reversion,LONG,CIFR,STRONG,2.096,79.2,24
Zscore Revert,Reversion,LONG,CIFR,WEAK,-2.04,11.5,26
Zscore Revert,Reversion,LONG,CIFR,CHOPPY,-0.176,38.9,18
Zscore Revert,Reversion,SHORT,CIFR,ALL,0.079,57.2,208
Zscore Revert,Reversion,SHORT,CIFR,STRONG,-1.809,36.2,47
Zscore Revert,Reversion,SHORT,CIFR,NORMAL,-0.798,45.9,37
Zscore Revert,Reversion,SHORT,CIFR,CAUTIOUS,0.502,65.2,23
Zscore Revert,Reversion,SHORT,CIFR,WEAK,2.132,77.8,45
Zscore Revert,Reversion,SHORT,CIFR,CHOPPY,0.345,62.5,56
Keltner Revert,Reversion,LONG,CIFR,ALL,0.165,44.6,56
Keltner Revert,Reversion,LONG,CIFR,WEAK,-0.827,31.8,22
Keltner Revert,Reversion,SHORT,CIFR,ALL,0.082,57.4,176
Keltner Revert,Reversion,SHORT,CIFR,STRONG,-1.873,31.0,42
Keltner Revert,Reversion,SHORT,CIFR,NORMAL,-0.697,51.7,29
Keltner Revert,Reversion,SHORT,CIFR,CAUTIOUS,0.814,71.4,21
Keltner Revert,Reversion,SHORT,CIFR,WEAK,2.178,84.8,33
Keltner Revert,Reversion,SHORT,CIFR,CHOPPY,0.158,58.8,51
MFI Revert,Reversion,LONG,CIFR,ALL,0.218,40.7,27
MFI Revert,Reversion,SHORT,CIFR,ALL,-1.013,50.8,122
MFI Revert,Reversion,SHORT,CIFR,STRONG,-1.552,37.5,32
MFI Revert,Reversion,SHORT,CIFR,NORMAL,-0.822,48.4,31
MFI Revert,Reversion,SHORT,CIFR,WEAK,1.358,72.2,18
MFI Revert,Reversion,SHORT,CIFR,CHOPPY,-0.645,51.6,31
RSI Momentum,Momentum,LONG,CIFR,ALL,-0.347,42.6,188
RSI Momentum,Momentum,LONG,CIFR,STRONG,1.711,65.2,46
RSI Momentum,Momentum,LONG,CIFR,NORMAL,-0.02,41.9,31
RSI Momentum,Momentum,LONG,CIFR,CAUTIOUS,-0.939,26.1,23
RSI Momentum,Momentum,LONG,CIFR,WEAK,-2.048,20.0,30
RSI Momentum,Momentum,LONG,CIFR,CHOPPY,-0.204,43.1,58
RSI Momentum,Momentum,SHORT,CIFR,ALL,-0.634,50.4,137
RSI Momentum,Momentum,SHORT,CIFR,STRONG,-2.14,20.0,35
RSI Momentum,Momentum,SHORT,CIFR,NORMAL,0.098,54.5,22
RSI Momentum,Momentum,SHORT,CIFR,WEAK,1.355,67.6,34
RSI Momentum,Momentum,SHORT,CIFR,CHOPPY,-0.436,54.5,33
Donchian/Turtle,Momentum,LONG,CIFR,ALL,-0.157,41.8,213
Donchian/Turtle,Momentum,LONG,CIFR,STRONG,1.902,65.3,49
Donchian/Turtle,Momentum,LONG,CIFR,NORMAL,0.665,46.5,43
Donchian/Turtle,Momentum,LONG,CIFR,CAUTIOUS,-0.627,32.0,25
Donchian/Turtle,Momentum,LONG,CIFR,WEAK,-2.326,18.4,38
Donchian/Turtle,Momentum,LONG,CIFR,CHOPPY,-0.444,37.9,58
Donchian/Turtle,Momentum,SHORT,CIFR,ALL,-1.465,47.2,144
Donchian/Turtle,Momentum,SHORT,CIFR,STRONG,-2.486,23.8,42
Donchian/Turtle,Momentum,SHORT,CIFR,NORMAL,-1.019,40.0,25
Donchian/Turtle,Momentum,SHORT,CIFR,CAUTIOUS,-0.907,41.2,17
Donchian/Turtle,Momentum,SHORT,CIFR,WEAK,1.395,74.3,35
Donchian/Turtle,Momentum,SHORT,CIFR,CHOPPY,0.411,60.0,25
ADX Trend,Momentum,LONG,CIFR,ALL,-0.528,42.9,245
ADX Trend,Momentum,LONG,CIFR,STRONG,1.503,64.0,50
ADX Trend,Momentum,LONG,CIFR,NORMAL,0.456,43.2,44
ADX Trend,Momentum,LONG,CIFR,CAUTIOUS,-0.706,30.0,40
ADX Trend,Momentum,LONG,CIFR,WEAK,-2.336,25.0,44
ADX Trend,Momentum,LONG,CIFR,CHOPPY,0.001,46.3,67
ADX Trend,Momentum,SHORT,CIFR,ALL,-0.9,52.2,253
ADX Trend,Momentum,SHORT,CIFR,STRONG,-2.813,31.3,83
ADX Trend,Momentum,SHORT,CIFR,NORMAL,-0.116,54.5,44
ADX Trend,Momentum,SHORT,CIFR,CAUTIOUS,-0.184,50.0,26
ADX Trend,Momentum,SHORT,CIFR,WEAK,2.25,76.0,50
ADX Trend,Momentum,SHORT,CIFR,CHOPPY,0.495,62.0,50
RSI Revert,Reversion,LONG,COHR,ALL,0.817,59.0,78
RSI Revert,Reversion,LONG,COHR,STRONG,2.29,100.0,22
RSI Revert,Reversion,LONG,COHR,WEAK,-1.785,19.0,21
RSI Revert,Reversion,LONG,COHR,CHOPPY,-0.784,40.0,15
RSI Revert,Reversion,SHORT,COHR,ALL,-0.721,43.4,242
RSI Revert,Reversion,SHORT,COHR,STRONG,-3.149,12.1,58
RSI Revert,Reversion,SHORT,COHR,NORMAL,-1.809,29.5,44
RSI Revert,Reversion,SHORT,COHR,CAUTIOUS,0.753,59.5,37
RSI Revert,Reversion,SHORT,COHR,WEAK,1.928,88.4,43
RSI Revert,Reversion,SHORT,COHR,CHOPPY,-0.275,41.7,60
Zscore Revert,Reversion,LONG,COHR,ALL,0.79,58.0,88
Zscore Revert,Reversion,LONG,COHR,STRONG,2.137,91.3,23
Zscore Revert,Reversion,LONG,COHR,WEAK,-1.142,25.8,31
Zscore Revert,Reversion,LONG,COHR,CHOPPY,0.322,57.9,19
Zscore Revert,Reversion,SHORT,COHR,ALL,0.082,50.3,193
Zscore Revert,Reversion,SHORT,COHR,STRONG,-2.649,18.0,50
Zscore Revert,Reversion,SHORT,COHR,NORMAL,-1.473,35.9,39
Zscore Revert,Reversion,SHORT,COHR,CAUTIOUS,0.996,67.9,28
Zscore Revert,Reversion,SHORT,COHR,WEAK,2.029,95.0,40
Zscore Revert,Reversion,SHORT,COHR,CHOPPY,-0.031,47.2,36
Keltner Revert,Reversion,LONG,COHR,ALL,0.58,55.9,68
Keltner Revert,Reversion,LONG,COHR,STRONG,1.726,93.3,15
Keltner Revert,Reversion,LONG,COHR,WEAK,-0.741,29.6,27
Keltner Revert,Reversion,SHORT,COHR,ALL,-0.467,44.6,240
Keltner Revert,Reversion,SHORT,COHR,STRONG,-2.924,17.5,63
Keltner Revert,Reversion,SHORT,COHR,NORMAL,-1.537,33.3,51
Keltner Revert,Reversion,SHORT,COHR,CAUTIOUS,0.086,53.1,32
Keltner Revert,Reversion,SHORT,COHR,WEAK,1.964,94.9,39
Keltner Revert,Reversion,SHORT,COHR,CHOPPY,0.159,45.5,55
MFI Revert,Reversion,LONG,COHR,ALL,0.64,55.6,18
MFI Revert,Reversion,SHORT,COHR,ALL,0.423,45.5,77
MFI Revert,Reversion,SHORT,COHR,STRONG,-1.691,20.0,20
MFI Revert,Reversion,SHORT,COHR,CHOPPY,0.617,38.5,26
RSI Momentum,Momentum,LONG,COHR,ALL,0.721,56.6,242
RSI Momentum,Momentum,LONG,COHR,STRONG,3.149,87.9,58
RSI Momentum,Momentum,LONG,COHR,NORMAL,1.809,70.5,44
RSI Momentum,Momentum,LONG,COHR,CAUTIOUS,-0.753,40.5,37
RSI Momentum,Momentum,LONG,COHR,WEAK,-1.928,11.6,43
RSI Momentum,Momentum,LONG,COHR,CHOPPY,0.275,58.3,60
RSI Momentum,Momentum,SHORT,COHR,ALL,-0.817,41.0,78
RSI Momentum,Momentum,SHORT,COHR,STRONG,-2.29,0.0,22
RSI Momentum,Momentum,SHORT,COHR,WEAK,1.785,81.0,21
RSI Momentum,Momentum,SHORT,COHR,CHOPPY,0.784,60.0,15
Donchian/Turtle,Momentum,LONG,COHR,ALL,0.761,55.6,284
Donchian/Turtle,Momentum,LONG,COHR,STRONG,3.545,84.8,79
Donchian/Turtle,Momentum,LONG,COHR,NORMAL,1.491,65.5,55
Donchian/Turtle,Momentum,LONG,COHR,CAUTIOUS,-0.504,40.5,37
Donchian/Turtle,Momentum,LONG,COHR,WEAK,-2.346,9.8,51
Donchian/Turtle,Momentum,LONG,COHR,CHOPPY,0.222,56.5,62
Donchian/Turtle,Momentum,SHORT,COHR,ALL,-0.747,43.3,104
Donchian/Turtle,Momentum,SHORT,COHR,STRONG,-2.458,10.0,30
Donchian/Turtle,Momentum,SHORT,COHR,WEAK,1.347,81.8,33
Donchian/Turtle,Momentum,SHORT,COHR,CHOPPY,-0.553,36.8,19
ADX Trend,Momentum,LONG,COHR,ALL,0.471,53.9,297
ADX Trend,Momentum,LONG,COHR,STRONG,3.286,84.8,79
ADX Trend,Momentum,LONG,COHR,NORMAL,0.956,60.0,60
ADX Trend,Momentum,LONG,COHR,CAUTIOUS,-1.198,36.8,38
ADX Trend,Momentum,LONG,COHR,WEAK,-2.67,14.6,48
ADX Trend,Momentum,LONG,COHR,CHOPPY,-0.332,50.0,72
ADX Trend,Momentum,SHORT,COHR,ALL,-1.445,40.5,190
ADX Trend,Momentum,SHORT,COHR,STRONG,-3.269,7.1,56
ADX Trend,Momentum,SHORT,COHR,NORMAL,-1.293,35.3,34
ADX Trend,Momentum,SHORT,COHR,CAUTIOUS,-0.849,40.0,20
ADX Trend,Momentum,SHORT,COHR,WEAK,2.296,86.8,38
ADX Trend,Momentum,SHORT,COHR,CHOPPY,-0.607,47.6,42
RSI Revert,Reversion,LONG,CRM,ALL,-0.341,46.1,180
RSI Revert,Reversion,LONG,CRM,STRONG,1.796,69.8,53
RSI Revert,Reversion,LONG,CRM,NORMAL,0.024,46.4,28
RSI Revert,Reversion,LONG,CRM,CAUTIOUS,-0.916,25.9,27
RSI Revert,Reversion,LONG,CRM,WEAK,-1.419,22.0,41
RSI Revert,Reversion,LONG,CRM,CHOPPY,0.147,54.8,31
RSI Revert,Reversion,SHORT,CRM,ALL,0.754,50.5,196
RSI Revert,Reversion,SHORT,CRM,STRONG,-1.608,25.5,51
RSI Revert,Reversion,SHORT,CRM,NORMAL,0.354,46.2,39
RSI Revert,Reversion,SHORT,CRM,CAUTIOUS,0.585,55.0,20
RSI Revert,Reversion,SHORT,CRM,WEAK,2.619,87.5,40
RSI Revert,Reversion,SHORT,CRM,CHOPPY,-0.243,47.8,46
Zscore Revert,Reversion,LONG,CRM,ALL,0.104,47.9,117
Zscore Revert,Reversion,LONG,CRM,STRONG,1.146,64.7,34
Zscore Revert,Reversion,LONG,CRM,NORMAL,0.864,50.0,20
Zscore Revert,Reversion,LONG,CRM,WEAK,-0.842,26.7,30
Zscore Revert,Reversion,LONG,CRM,CHOPPY,0.097,52.6,19
Zscore Revert,Reversion,SHORT,CRM,ALL,0.031,47.4,154
Zscore Revert,Reversion,SHORT,CRM,STRONG,-1.711,28.9,45
Zscore Revert,Reversion,SHORT,CRM,NORMAL,-0.181,48.5,33
Zscore Revert,Reversion,SHORT,CRM,WEAK,2.018,82.1,28
Zscore Revert,Reversion,SHORT,CRM,CHOPPY,-0.507,40.5,37
Keltner Revert,Reversion,LONG,CRM,ALL,-0.011,48.6,140
Keltner Revert,Reversion,LONG,CRM,STRONG,1.886,68.2,44
Keltner Revert,Reversion,LONG,CRM,NORMAL,0.776,59.1,22
Keltner Revert,Reversion,LONG,CRM,CAUTIOUS,-0.802,23.5,17
Keltner Revert,Reversion,LONG,CRM,WEAK,-1.051,26.5,34
Keltner Revert,Reversion,LONG,CRM,CHOPPY,0.005,52.2,23
Keltner Revert,Reversion,SHORT,CRM,ALL,-0.189,45.6,158
Keltner Revert,Reversion,SHORT,CRM,STRONG,-2.599,17.8,45
Keltner Revert,Reversion,SHORT,CRM,NORMAL,-0.402,42.4,33
Keltner Revert,Reversion,SHORT,CRM,CAUTIOUS,0.883,60.0,15
Keltner Revert,Reversion,SHORT,CRM,WEAK,2.345,86.7,30
Keltner Revert,Reversion,SHORT,CRM,CHOPPY,-0.538,42.9,35
MFI Revert,Reversion,LONG,CRM,ALL,0.851,53.8,80
MFI Revert,Reversion,LONG,CRM,STRONG,2.077,78.6,28
MFI Revert,Reversion,LONG,CRM,CAUTIOUS,-0.794,20.0,15
MFI Revert,Reversion,LONG,CRM,CHOPPY,0.646,58.8,17
MFI Revert,Reversion,SHORT,CRM,ALL,-0.714,40.0,55
MFI Revert,Reversion,SHORT,CRM,STRONG,-1.557,18.8,16
RSI Momentum,Momentum,LONG,CRM,ALL,-0.754,49.5,196
RSI Momentum,Momentum,LONG,CRM,STRONG,1.608,74.5,51
RSI Momentum,Momentum,LONG,CRM,NORMAL,-0.354,53.8,39
RSI Momentum,Momentum,LONG,CRM,CAUTIOUS,-0.585,45.0,20
RSI Momentum,Momentum,LONG,CRM,WEAK,-2.619,12.5,40
RSI Momentum,Momentum,LONG,CRM,CHOPPY,0.243,52.2,46
RSI Momentum,Momentum,SHORT,CRM,ALL,0.341,53.9,180
RSI Momentum,Momentum,SHORT,CRM,STRONG,-1.796,30.2,53
RSI Momentum,Momentum,SHORT,CRM,NORMAL,-0.024,53.6,28
RSI Momentum,Momentum,SHORT,CRM,CAUTIOUS,0.916,74.1,27
RSI Momentum,Momentum,SHORT,CRM,WEAK,1.419,78.0,41
RSI Momentum,Momentum,SHORT,CRM,CHOPPY,-0.147,45.2,31
Donchian/Turtle,Momentum,LONG,CRM,ALL,-0.492,50.3,191
Donchian/Turtle,Momentum,LONG,CRM,STRONG,1.743,74.1,54
Donchian/Turtle,Momentum,LONG,CRM,NORMAL,-0.242,47.6,42
Donchian/Turtle,Momentum,LONG,CRM,CAUTIOUS,-0.865,38.9,18
Donchian/Turtle,Momentum,LONG,CRM,WEAK,-2.148,24.3,37
Donchian/Turtle,Momentum,LONG,CRM,CHOPPY,-0.041,50.0,40
Donchian/Turtle,Momentum,SHORT,CRM,ALL,-0.435,48.9,184
Donchian/Turtle,Momentum,SHORT,CRM,STRONG,-1.827,31.6,57
Donchian/Turtle,Momentum,SHORT,CRM,NORMAL,-1.201,42.9,35
Donchian/Turtle,Momentum,SHORT,CRM,CAUTIOUS,0.795,70.8,24
Donchian/Turtle,Momentum,SHORT,CRM,WEAK,0.93,69.2,39
Donchian/Turtle,Momentum,SHORT,CRM,CHOPPY,0.104,44.8,29
ADX Trend,Momentum,LONG,CRM,ALL,-0.663,46.6,277
ADX Trend,Momentum,LONG,CRM,STRONG,1.708,69.2,65
ADX Trend,Momentum,LONG,CRM,NORMAL,0.563,54.4,57
ADX Trend,Momentum,LONG,CRM,CAUTIOUS,-1.354,27.3,44
ADX Trend,Momentum,LONG,CRM,WEAK,-1.895,27.1,59
ADX Trend,Momentum,LONG,CRM,CHOPPY,-0.573,48.1,52
ADX Trend,Momentum,SHORT,CRM,ALL,-0.408,44.9,256
ADX Trend,Momentum,SHORT,CRM,STRONG,-2.984,15.7,70
ADX Trend,Momentum,SHORT,CRM,NORMAL,-0.289,42.6,47
ADX Trend,Momentum,SHORT,CRM,CAUTIOUS,-0.014,64.3,28
ADX Trend,Momentum,SHORT,CRM,WEAK,1.598,76.2,63
ADX Trend,Momentum,SHORT,CRM,CHOPPY,-0.175,37.5,48
RSI Revert,Reversion,LONG,DECK,ALL,-0.349,47.6,170
RSI Revert,Reversion,LONG,DECK,STRONG,1.753,73.8,42
RSI Revert,Reversion,LONG,DECK,NORMAL,0.046,50.0,30
RSI Revert,Reversion,LONG,DECK,CAUTIOUS,-0.148,47.6,21
RSI Revert,Reversion,LONG,DECK,WEAK,-2.207,18.9,37
RSI Revert,Reversion,LONG,DECK,CHOPPY,-0.615,45.0,40
RSI Revert,Reversion,SHORT,DECK,ALL,-0.533,47.7,220
RSI Revert,Reversion,SHORT,DECK,STRONG,-2.167,23.1,65
RSI Revert,Reversion,SHORT,DECK,NORMAL,-1.349,43.8,48
RSI Revert,Reversion,SHORT,DECK,CAUTIOUS,-0.033,50.0,24
RSI Revert,Reversion,SHORT,DECK,WEAK,1.625,84.2,38
RSI Revert,Reversion,SHORT,DECK,CHOPPY,0.789,55.6,45
Zscore Revert,Reversion,LONG,DECK,ALL,0.14,49.3,152
Zscore Revert,Reversion,LONG,DECK,STRONG,1.628,69.2,39
Zscore Revert,Reversion,LONG,DECK,NORMAL,-0.054,50.0,24
Zscore Revert,Reversion,LONG,DECK,WEAK,-1.398,20.0,35
Zscore Revert,Reversion,LONG,DECK,CHOPPY,0.374,55.6,45
Zscore Revert,Reversion,SHORT,DECK,ALL,-0.365,49.3,205
Zscore Revert,Reversion,SHORT,DECK,STRONG,-2.423,20.6,63
Zscore Revert,Reversion,SHORT,DECK,NORMAL,-0.848,51.1,47
Zscore Revert,Reversion,SHORT,DECK,CAUTIOUS,0.63,66.7,30
Zscore Revert,Reversion,SHORT,DECK,WEAK,1.171,73.3,30
Zscore Revert,Reversion,SHORT,DECK,CHOPPY,1.085,62.9,35
Keltner Revert,Reversion,LONG,DECK,ALL,-0.216,48.3,180
Keltner Revert,Reversion,LONG,DECK,STRONG,2.005,74.4,43
Keltner Revert,Reversion,LONG,DECK,NORMAL,0.377,54.3,35
Keltner Revert,Reversion,LONG,DECK,CAUTIOUS,0.046,46.7,15
Keltner Revert,Reversion,LONG,DECK,WEAK,-2.131,19.6,46
Keltner Revert,Reversion,LONG,DECK,CHOPPY,-0.1,48.8,41
Keltner Revert,Reversion,SHORT,DECK,ALL,-0.646,47.5,183
Keltner Revert,Reversion,SHORT,DECK,STRONG,-2.042,22.6,53
Keltner Revert,Reversion,SHORT,DECK,NORMAL,-0.609,55.1,49
Keltner Revert,Reversion,SHORT,DECK,CAUTIOUS,0.394,60.0,25
Keltner Revert,Reversion,SHORT,DECK,WEAK,1.026,69.2,26
Keltner Revert,Reversion,SHORT,DECK,CHOPPY,-0.043,50.0,30
MFI Revert,Reversion,LONG,DECK,ALL,-1.137,43.9,66
MFI Revert,Reversion,LONG,DECK,WEAK,-1.695,22.2,18
MFI Revert,Reversion,SHORT,DECK,ALL,-0.169,49.3,75
MFI Revert,Reversion,SHORT,DECK,STRONG,-1.212,24.0,25
MFI Revert,Reversion,SHORT,DECK,NORMAL,0.806,58.8,17
MFI Revert,Reversion,SHORT,DECK,CHOPPY,1.119,70.6,17
RSI Momentum,Momentum,LONG,DECK,ALL,0.533,52.3,220
RSI Momentum,Momentum,LONG,DECK,STRONG,2.167,76.9,65
RSI Momentum,Momentum,LONG,DECK,NORMAL,1.349,56.2,48
RSI Momentum,Momentum,LONG,DECK,CAUTIOUS,0.033,50.0,24
RSI Momentum,Momentum,LONG,DECK,WEAK,-1.625,15.8,38
RSI Momentum,Momentum,LONG,DECK,CHOPPY,-0.789,44.4,45
RSI Momentum,Momentum,SHORT,DECK,ALL,0.349,52.4,170
RSI Momentum,Momentum,SHORT,DECK,STRONG,-1.753,26.2,42
RSI Momentum,Momentum,SHORT,DECK,NORMAL,-0.046,50.0,30
RSI Momentum,Momentum,SHORT,DECK,CAUTIOUS,0.148,52.4,21
RSI Momentum,Momentum,SHORT,DECK,WEAK,2.207,81.1,37
RSI Momentum,Momentum,SHORT,DECK,CHOPPY,0.615,55.0,40
Donchian/Turtle,Momentum,LONG,DECK,ALL,0.279,52.4,231
Donchian/Turtle,Momentum,LONG,DECK,STRONG,2.266,77.1,70
Donchian/Turtle,Momentum,LONG,DECK,NORMAL,1.295,53.2,47
Donchian/Turtle,Momentum,LONG,DECK,CAUTIOUS,-0.37,45.5,33
Donchian/Turtle,Momentum,LONG,DECK,WEAK,-1.546,25.0,40
Donchian/Turtle,Momentum,LONG,DECK,CHOPPY,-0.755,41.5,41
Donchian/Turtle,Momentum,SHORT,DECK,ALL,-0.179,49.2,195
Donchian/Turtle,Momentum,SHORT,DECK,STRONG,-1.604,30.2,53
Donchian/Turtle,Momentum,SHORT,DECK,NORMAL,-0.427,44.1,34
Donchian/Turtle,Momentum,SHORT,DECK,WEAK,1.766,84.0,50
Donchian/Turtle,Momentum,SHORT,DECK,CHOPPY,-0.406,39.1,46
ADX Trend,Momentum,LONG,DECK,ALL,0.263,49.8,295
ADX Trend,Momentum,LONG,DECK,STRONG,1.782,74.1,85
ADX Trend,Momentum,LONG,DECK,NORMAL,1.432,53.3,60
ADX Trend,Momentum,LONG,DECK,CAUTIOUS,-0.149,43.6,39
ADX Trend,Momentum,LONG,DECK,WEAK,-2.629,17.9,56
ADX Trend,Momentum,LONG,DECK,CHOPPY,-0.563,45.5,55
ADX Trend,Momentum,SHORT,DECK,ALL,0.532,52.7,292
ADX Trend,Momentum,SHORT,DECK,STRONG,-2.269,22.9,70
ADX Trend,Momentum,SHORT,DECK,NORMAL,-0.565,50.0,58
ADX Trend,Momentum,SHORT,DECK,CAUTIOUS,0.478,57.1,35
ADX Trend,Momentum,SHORT,DECK,WEAK,2.295,85.1,67
ADX Trend,Momentum,SHORT,DECK,CHOPPY,0.388,51.6,62
RSI Revert,Reversion,LONG,FCX,ALL,1.361,53.0,149
RSI Revert,Reversion,LONG,FCX,STRONG,2.426,75.6,41
RSI Revert,Reversion,LONG,FCX,NORMAL,0.465,47.8,23
RSI Revert,Reversion,LONG,FCX,WEAK,-0.669,26.5,34
RSI Revert,Reversion,LONG,FCX,CHOPPY,0.48,48.6,37
RSI Revert,Reversion,SHORT,FCX,ALL,0.016,45.8,201
